"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"72","Hanninghof_LMpred_FYM_Hanninghof_",1984,"oats","NPK",68.2476502684177,17.3288270938361,73.7385493316285,67.8056514766859,16.6749025929764,74.0478596572133,1195.97072959713,5133.60564150024,0,0,1010.0507921046,10081.3442370403,0,"green",1
"73","Hanninghof_LMpred_FYM_Hanninghof_",1985,"potato","NPK",75.4052616894318,10.7545366626958,109.855493599792,78.8657366887506,11.763678906304,119.383840054261,1199.05950849857,5153.44196000583,0,0,1015.06835287765,10101.8788166101,0,"green",1
"74","Hanninghof_LMpred_FYM_Hanninghof_",1986,"rye","NPK",91.3470733065253,20.5428642114862,75.433745806105,95.9032310683206,19.7947890751877,76.1332275480986,1199.05950849857,5153.44196000583,0,0,1015.06835287765,10101.8788166101,0,"green",1
"75","Hanninghof_LMpred_FYM_Hanninghof_",1987,"oats","NPK",68.34963427367,17.0009038059437,71.6332898823237,69.5587434936506,16.8967359093235,74.8303724190841,1199.05950849857,5153.44196000583,0,0,1015.06835287765,10101.8788166101,0,"green",1
"76","Hanninghof_LMpred_FYM_Hanninghof_",1988,"potato","NPK",75.040727157644,10.4107089570917,105.836801486442,78.6345638227462,11.8456053379232,119.936810665102,1206.88287615065,5173.45491344744,0,0,1006.1614581975,10124.201871236,0,"green",1
"77","Hanninghof_LMpred_FYM_Hanninghof_",1989,"rye","NPK",91.5754914224266,20.5104640900986,74.2566192959045,98.1460293522223,20.0582868955567,76.982433982711,1206.88287615065,5173.45491344744,0,0,1006.1614581975,10124.201871236,0,"green",1
"78","Hanninghof_LMpred_FYM_Hanninghof_",1990,"oats","NPK",68.4516182789224,16.6729805180513,69.5280304330186,71.3061285867178,17.11860800986,75.6268481368665,1206.88287615065,5173.45491344744,0,0,1006.1614581975,10124.201871236,0,"green",1
"79","Hanninghof_LMpred_FYM_Hanninghof_",1991,"potato","NPK",74.6761926258562,10.0668812514877,101.818109373092,78.3996645997902,11.9284831637073,120.536606721544,1206.77389326613,5193.36910725678,0,0,1011.71069026138,10142.119411624,0,"green",1
"80","Hanninghof_LMpred_FYM_Hanninghof_",1992,"rye","NPK",91.803909538328,20.478063968711,73.0794927857041,100.38192712126,20.3207808041332,77.817743842714,1206.77389326613,5193.36910725678,0,0,1011.71069026138,10142.119411624,0,"green",1
"81","Hanninghof_LMpred_FYM_Hanninghof_",1993,"oats","NPK",68.5536022841747,16.3450572301589,67.4227709837137,73.0474176261573,17.339012990791,76.4026849869168,1206.77389326613,5193.36910725678,0,0,1011.71069026138,10142.119411624,0,"green",1
"82","Hanninghof_LMpred_FYM_Hanninghof_",1994,"potato","NPK",74.3116580940685,9.72305354588357,97.7994172597408,78.1598917252774,12.0110909099346,120.95370407267,1209.97620557532,5212.87005903826,0,0,1017.2786449904,10161.3210844759,0,"green",1
"83","Hanninghof_LMpred_FYM_Hanninghof_",1995,"rye","NPK",92.0323276542293,20.4456638473235,71.9023662755035,102.610771864692,20.581157893183,78.6331964297679,1209.97620557532,5212.87005903826,0,0,1017.2786449904,10161.3210844759,0,"green",1
"84","Hanninghof_LMpred_FYM_Hanninghof_",1996,"oats","NPK",68.6555862894271,16.0171339422665,65.3175115344088,74.7824830932421,17.5571345052669,77.1551522506569,1209.97620557532,5212.87005903826,0,0,1017.2786449904,10161.3210844759,0,"green",1
"85","Hanninghof_LMpred_FYM_Hanninghof_",1997,"potato","NPK",73.9471235622807,9.3792258402795,93.7807251463904,77.9148034905512,12.0927747304133,121.120872150828,1218.01713384621,5232.58352542946,0,0,1008.92332963387,10182.5395891673,0,"green",1
"86","Hanninghof_LMpred_FYM_Hanninghof_",1998,"rye","NPK",92.2607457701307,20.4132637259359,70.7252397653028,104.83225593122,20.8388134570676,79.4303420242183,1218.01713384621,5232.58352542946,0,0,1008.92332963387,10182.5395891673,0,"green",1
"87","Hanninghof_LMpred_FYM_Hanninghof_",1999,"oats","NPK",68.7575702946794,15.6892106543741,63.212252085104,76.5111814157561,17.7726654115959,77.8851112863204,1218.01713384621,5232.58352542946,0,0,1008.92332963387,10182.5395891673,0,"green",1
"88","Hanninghof_LMpred_FYM_Hanninghof_",2000,"potato","NPK",73.5825890304929,9.03539813467542,89.76203303304,77.6642337317882,12.1731642750497,121.273223253543,1217.91765536544,5252.22471701467,0,0,1014.58385681043,10199.496628008,0,"green",1
