"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"30","Broadbalk_LMpred_BBalk_",2001,"wheat","N1PKMg",43.6498264510783,9.69574529700509,21.0310276870833,45.229094114317,10.4572735285797,34.183274440511,134.868493323707,2901.95869347121,0,0,813.361229814511,6774.31071284088,0,"lightgreen",1
"31","Broadbalk_LMpred_BBalk_",2002,"wheat","N1PKMg",50.1743963282025,11.5177786194218,23.8890262823099,53.8837662559006,12.620941563976,40.8093545479822,135.122001066362,2920.1762406612,0,0,839.511400282835,6791.66520926137,0,"lightgreen",1
"32","Broadbalk_LMpred_BBalk_",2003,"wheat","N1PKMg",50.2081805710327,11.4440735096743,23.2639428028208,53.6989381687748,12.5743962116075,40.7233081844595,135.122001066362,2920.1762406612,0,0,839.511400282835,6791.66520926137,0,"lightgreen",1
"33","Broadbalk_LMpred_BBalk_",2004,"oats","N1PKMg",20.7445634188305,6.26366157588129,14.3198768489516,20.8581396878913,6.74325667389439,25.7872192805786,135.122001066362,2920.1762406612,0,0,839.511400282835,6791.66520926137,0,"lightgreen",1
"34","Broadbalk_LMpred_BBalk_",2005,"silage maize","N1PKMg",10.4837781979982,2.81466215970795,24.1136232371017,11.481873303285,4.21812185636668,26.6112714487403,138.218486880482,2939.18683954438,0,0,789.550659384868,6804.43093194146,0,"lightgreen",1
"35","Broadbalk_LMpred_BBalk_",2006,"wheat","N1PKMg",50.3095332995236,11.2229581804317,21.3886923643536,53.1439419930586,12.4337343979425,40.4645900648073,138.218486880482,2939.18683954438,0,0,789.550659384868,6804.43093194146,0,"lightgreen",1
"36","Broadbalk_LMpred_BBalk_",2007,"wheat","N1PKMg",59.1093732178124,12.1048303980497,27.1450812538545,62.4518578789146,14.2023193991855,46.3532085599158,138.218486880482,2939.18683954438,0,0,789.550659384868,6804.43093194146,0,"lightgreen",1
"37","Broadbalk_LMpred_BBalk_",2008,"wheat","N1PKMg",59.1431574606427,12.0311252883022,26.5199977743651,62.2670753884249,14.0715378599959,46.2271304522022,140.134006468216,2959.37669539735,0,0,756.369389159953,6805.27972038356,0,"lightgreen",1
"38","Broadbalk_LMpred_BBalk_",2009,"oats","N1PKMg",28.5267971484138,7.11002217020337,17.5882447436511,29.961258456328,9.9371336424273,37.7026922328497,140.134006468216,2959.37669539735,0,0,756.369389159953,6805.27972038356,0,"lightgreen",1
"39","Broadbalk_LMpred_BBalk_",2010,"silage maize","N1PKMg",14.5684142034356,3.00863575168111,25.8158061815804,15.459061362162,4.65085036558503,32.7041088584365,140.134006468216,2959.37669539735,0,0,756.369389159953,6805.27972038356,0,"lightgreen",1
"40","Broadbalk_LMpred_BBalk_",2011,"wheat","N1PKMg",59.2445101891335,11.8100099590597,24.644747335898,61.7120240457216,14.0675927765833,46.1601358094354,134.831078033425,2983.01016983796,0,0,798.143342453949,6808.83202979149,0,"lightgreen",1
"41","Broadbalk_LMpred_BBalk_",2012,"wheat","N1PKMg",59.2782944319638,11.7363048493122,24.019663856409,61.5268699375845,13.9159802171268,46.0477971463411,134.831078033425,2983.01016983796,0,0,798.143342453949,6808.83202979149,0,"lightgreen",1
"42","Broadbalk_LMpred_BBalk_",2013,"wheat","N1PKMg",59.3120786747937,11.6625997395647,23.3945803769198,61.3419608395448,13.8188393508107,45.9529945944025,134.831078033425,2983.01016983796,0,0,798.143342453949,6808.83202979149,0,"lightgreen",1
"43","Broadbalk_LMpred_BBalk_",2014,"oats","N1PKMg",27.5429752025372,7.00080543715995,14.4751402693606,29.5711907313538,9.77419772632551,37.5704154845174,139.89652450659,3000.5832151509,0,0,767.169656152921,6812.29030216625,0,"lightgreen",1
"44","Broadbalk_LMpred_BBalk_",2015,"silage maize","N1PKMg",9.88699453341407,2.24703201628876,21.1365167570692,9.98190259783844,3.7939454781404,23.3342746918836,139.89652450659,3000.5832151509,0,0,767.169656152921,6812.29030216625,0,"lightgreen",1
"45","Broadbalk_LMpred_BBalk_",1968,"wheat","N1PKMg",75.1357902024161,16.7760585245354,50.9076911421982,77.0354660609354,16.4780075957689,49.3399371137635,139.89652450659,3000.5832151509,0,0,767.169656152921,6812.29030216625,0,"lightgreen",1
"46","Broadbalk_LMpred_BBalk_",1969,"potato","N1PKMg",66.3910555248998,16.1818925885319,151.82292109339,74.4680267310048,13.320242660069,143.885847155504,136.173320506383,3022.69621545583,0,0,804.590892145049,6819.9773478567,0,"lightgreen",1
"47","Broadbalk_LMpred_BBalk_",1970,"beans","N1PKMg",121.693629209321,14.9545390342414,65.2003012787807,122.301517701373,15.8784394932339,51.7048062045567,136.173320506383,3022.69621545583,0,0,804.590892145049,6819.9773478567,0,"lightgreen",1
"48","Broadbalk_LMpred_BBalk_",1971,"wheat","N1PKMg",75.2371429309069,16.5549431952928,49.0324407037307,76.4795511435476,16.4311237091866,47.2909651302965,136.173320506383,3022.69621545583,0,0,804.590892145049,6819.9773478567,0,"lightgreen",1
"49","Broadbalk_LMpred_BBalk_",1972,"potato","N1PKMg",64.5735128100976,15.2746391798528,145.202851719121,70.1457684265055,13.2058653901139,136.488593855702,141.789642392281,3040.20136940884,0,0,777.908425748711,6825.53342224371,0,"lightgreen",1
